time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.990277127891,-0.208363226274,16.6516452315,6.25272566167,6.09352990252,0.0,1.66637420277,-0.433240933957,4.88693903515,0.0521906830998,-0.156382570166,0.0,461.0691778117348,463.5896335349099,461.06069341356505,462.21395148227674
2.4600000000000017,1.09511310683,-0.235112923508,16.9523547275,6.25549995307,6.08435585006,0.0,1.82904381665,-0.458004791891,5.13523933804,0.0303694864158,-0.146723152609,0.0,508.3838820482138,509.0567305624747,509.36233362883826,507.8001472695204
2.520000000000002,1.20873214242,-0.26312258634,17.2620087104,6.25699915418,6.07556498429,0.0,1.95899059312,-0.475478719098,5.18601381233,0.0111417020397,-0.146100714941,0.0,452.6926876464427,452.72310662412565,453.74478952374506,452.1983779217855
2.580000000000002,1.33101771571,-0.292242349101,17.5779981878,6.25756023754,6.06650610742,0.0,2.11795571751,-0.495084452924,5.34582664577,0.00550602372363,-0.163150677806,0.0,488.38412445393243,487.09107804690706,486.9489794972066,486.5270237368819
2.640000000000002,1.46220712799,-0.322430253162,17.8997649431,6.25754160908,6.05662762108,0.0,2.25582638028,-0.511149571986,5.37918478794,-0.0156873378346,-0.16779874002,0.0,450.2502587511987,449.8484657847488,452.5990675110995,450.8898351987173
2.700000000000002,1.60186891253,-0.353588453997,18.2235796541,6.25646380105,6.04646440947,0.0,2.40038208265,-0.527536018408,5.41404232479,-0.0229556413096,-0.172763847568,0.0,452.4673172619707,452.0403590174487,453.1913059455294,452.60667396750205
2.760000000000002,1.75036310468,-0.385747749996,18.5493348178,6.25496774654,6.03576912025,0.0,2.55026045087,-0.54455653653,5.44385019589,-0.0292176850773,-0.192444888221,0.0,452.91968876198933,451.30318979928114,452.6825540502326,452.1781871513906
2.820000000000002,1.90685830132,-0.418823159153,18.8721718575,6.25328427931,6.02439531764,0.0,2.66709795731,-0.558081831996,5.317585514,-0.0258337813677,-0.184354470277,0.0,400.07848296371645,400.7752732735338,400.8345181487894,401.1416929425615
2.880000000000002,2.07172613339,-0.452869065708,19.1919380034,6.25195553286,6.01308908721,0.0,2.82936287762,-0.576893241413,5.34063099309,-0.0156369376337,-0.198181033386,0.0,451.97458221351013,450.82446758607375,450.6057714901956,451.42945799944323
2.940000000000002,2.24571108352,-0.487972632603,19.5100957131,6.25101814472,6.0016294225,0.0,2.97100175141,-0.593294742379,5.26448471461,-0.0155955473995,-0.179537767909,0.0,418.3397424958978,419.9220241539583,419.88218819826267,419.8858626775051
3.000000000000002,2.42986766523,-0.524241337355,19.8288197894,6.25003999724,5.99144444012,0.0,3.16831501764,-0.615725590447,5.35855048594,-0.0177550748412,-0.15515228062,0.0,474.79451437629103,476.63598441195165,475.2522563227913,475.08678522921207
